username,text,date
NikOrNobody,Im over here crying real tears at eric mays tiktok… like wtf 😂,2023-03-30 02:58:07+00:00
UsmanAw74388684,Check out Asad hussani's video! #TikTok https://t.co/KCBkmAhKOV,2023-03-30 02:58:05+00:00
NotVinceB1,These and tiktok are basically my whole personality rn https://t.co/87etZLEZkl,2023-03-30 02:58:04+00:00
mamamorgann,"@mama__amber i actually got my starter from a friend, but you can make one using flour and water. tiktok and youtube are super helpful!",2023-03-30 02:58:04+00:00
woody06977,"@HawleyMO You’re worried about TikTok? How about all the farm land Missouri, your own state, has sold land to China and Japan ?",2023-03-30 02:58:03+00:00
crayoni_,@JRheatriz i saw a tiktok where someone did this to a pig and it screamed 💀,2023-03-30 02:58:03+00:00
IAMPEYTRA,Check out https://t.co/PfjZfiDbR2's video! #TikTok https://t.co/M6kSh4jVCq,2023-03-30 02:58:02+00:00
TheA1austin,"thanks to everyone who showed so much love on my tiktoks, you guys are the best  #TikTok #appreciation… https://t.co/1sxFgDYxYQ",2023-03-30 02:58:00+00:00
89haunted,@LostttinTimee babe don’t look at my tiktok account 😌 it’s for your own good,2023-03-30 02:58:00+00:00
MsHeaven222,Shera seven got the dusties in a frenzy on TikTok. I love her! 😭🤣,2023-03-30 02:58:00+00:00
fischybusinesss,This shit is why I love TikTok lmao this is incredible https://t.co/FJT2Mibyua,2023-03-30 02:57:59+00:00
DudeAsInCool,How a TikToker Brought Hundreds of Transplants to a Midwestern City https://t.co/boV63kQC3e,2023-03-30 02:57:57+00:00
soanneoying,"Ah nice. Silly me I was happy for a minute thinking we just weren’t in drought and that the rain was good🤡
https://t.co/0PugW455s9",2023-03-30 02:57:56+00:00
CoreyClayton,@redsteeze That’s their Tiktok theater troupe trio. They do some funny stuff now and then.,2023-03-30 02:57:54+00:00
ArMoonBebe,i hate being reminded the restrict act (ban tiktok) can imprison you for 20 years if even just using a VPN and im s… https://t.co/M247X0cBmq,2023-03-30 02:57:50+00:00
TaLeeametress,Listening to music &amp; being on tiktok at the same time is a dangerous game to play. 🤣,2023-03-30 02:57:50+00:00
proudCanadavet,Check out teamgreen24's video! #TikTok https://t.co/9aNgk6OuSD,2023-03-30 02:57:44+00:00
akeene69420,writing a research essay about TikTok rn. Shits kinda fucked up. Just deleted it so good luck spying on me  #tiktokdown,2023-03-30 02:57:42+00:00
kiddleeshh,my first day on tiktok.. 2nd thing to pop up on my tl said “this initial in heaven wants you to know they are okay” and it was a J. 🥺🥺😪,2023-03-30 02:57:39+00:00
Sabrina81131153,"This acc is creating drama using the opposite audio and using Ciara, Josh and Liv. Can u guys pls report it? It has… https://t.co/0U3pYUGd5J",2023-03-30 02:57:38+00:00
UsmanAw74388684,Check out PTIOFFICIAL's video! #TikTok https://t.co/CnGMKaNFC6,2023-03-30 02:57:35+00:00
DavidVito67,@Loki90hn @markf_7 @DVATW This is total hate speech.  If course it's on TikTok🤣🤣🤣🤣🐑🐑🐑🐑🐑,2023-03-30 02:57:34+00:00
xOVOPapi,sometimes your “for you” page on tiktok be too….. for you,2023-03-30 02:57:34+00:00
hitemplo,"A government propaganda app is going viral in China 
Besides binge-watching TikTok  videos and battling enemies in… https://t.co/uJHriBCuFt",2023-03-30 02:57:34+00:00
friedm1nd,best part of tiktok is all the meme pages,2023-03-30 02:57:31+00:00
CourtneyRae512,"My Gaga-fied TikTok I made yesterday for Ga’s Bday. I love her madly. 🥹🖤🥹

Check out Living That Creature Life's vi… https://t.co/kOoTX0v2yH",2023-03-30 02:57:31+00:00
proudCanadavet,Check out Slava Ukraini's video! #TikTok https://t.co/xMbfiDewpt,2023-03-30 02:57:29+00:00
PhamHoaiSn1,@SpotifySwiftie @billboard It will affect new artists debut in tiktok era but a lot of Taylor's audience are not ge… https://t.co/CpaH2NoWrh,2023-03-30 02:57:26+00:00
kotosquito,"""Raises Concerns""...That's really vanilla for a(nother) power grab aimed at restricting free speech.

""The bill, kn… https://t.co/1Aa31iNwbD",2023-03-30 02:57:24+00:00
Claaww__,Any love is appreciated fam 🫶🏻 https://t.co/0F9A4uajNI,2023-03-30 02:57:24+00:00
Lovelyrita1644,Check out OhioCountrygirl1234's video! #TikTok https://t.co/5tEleU8NzC,2023-03-30 02:57:23+00:00
idontexistTore,"Digital BOOK BURNING. 
Tik Tok can't MINE data on it's own @HawleyMO The AMERICAN companies allow them to take all… https://t.co/INy54R4dfP",2023-03-30 02:57:23+00:00
yunasakura,"Hello~ YunaSakura here!
Your local #vtuber angel donning her Spring-themed Bunny Suit~

🌸Tags🌸
🎨#yunaartu •🎥… https://t.co/EhP6Og1ZoW",2023-03-30 02:57:20+00:00
deathofrebel,@st4rving4sun4 finally ppl w sense on tiktok😔✊,2023-03-30 02:57:20+00:00
Smilegreatday,Check out Cinder Suet's video! #TikTok https://t.co/L9UNP6fiEl,2023-03-30 02:57:19+00:00
necrozmayeeet,Check out Adam Milardovic's video! #TikTok https://t.co/tOqS7WcpXH,2023-03-30 02:57:18+00:00
doncallex,LOVE LANGUAGE ON THE WAY ‼️ STAY TUNED 🤞🏽 https://t.co/5eKxlyxZZk,2023-03-30 02:57:17+00:00
TheArtYoshi,"@frechiiie Its always tiktok...
People always cancel people on there for no reason.. &gt;&lt;

I'm sorry your going through that..",2023-03-30 02:57:17+00:00
heatsignature1,@RepFitzgerald There are hundreds of thousands of conservatives on tiktok sharing conservative news. It's the best… https://t.co/DT8YtaAazH,2023-03-30 02:57:17+00:00
GbemmyG,About to open Tiktok for the first time in months . 😅,2023-03-30 02:57:17+00:00
MichaelYelnah,@marcorubio @tiktok_us I wonder what china would do with my data if I had TikTok....,2023-03-30 02:57:16+00:00
iceykitsune,@DogBlud How much do you use TikTok?,2023-03-30 02:57:14+00:00
Asipofpiss,@MintChipMusic @teethofangels If you have a TikTok you don't get to have social security imo,2023-03-30 02:57:08+00:00
Theolivepit04,"As much as I don’t really like TikTok, that bill is actually terrifying.",2023-03-30 02:57:08+00:00
KaylaCopywriter,"SeLlinG 20,000+ foLlOwers twiTter accounT.

tag- saLe seLl bUy BuyIng twItter TikTok YouTube preMium cHeap sEllIng… https://t.co/iPy7CkFlIo",2023-03-30 02:57:06+00:00
AndrewM53308304,@iheartmindy @elonmusk TikTok should be banned regardless.,2023-03-30 02:57:05+00:00
ughaina,so much fob on my tiktok fyp ive been waiting for this day.,2023-03-30 02:57:05+00:00
christensen_amy,@JoeBiden Yes.  We do.  Isn’t it interesting that there is a bill already written waiting to be signed to ban TikTo… https://t.co/nBblrlKGiJ,2023-03-30 02:57:03+00:00
profplum99,It’s a terrible bill. @MittRomney and @MarkWarner know better. The bill does everything EXCEPT ban TikTok. Performa… https://t.co/vsUaHyltOi,2023-03-30 02:57:01+00:00
TheTorontoSun,Republican Senator Rand Paul blocks bid to ban Chinese-owned TikTok https://t.co/eSvRyJn6H8,2023-03-30 02:57:00+00:00
TerisaSmurf,"Carl Payne is the step father to Bobby Brown’s oldest son. 

That’s such random information I would have never know… https://t.co/2SuOFU9Mu6",2023-03-30 02:56:58+00:00
itsGhostDog,Check out jefferycarter608's video! #TikTok https://t.co/GJm2O8ral5,2023-03-30 02:56:56+00:00
lalibertelotte,"tiktok lied, it said I would have a good day today BUT why am i at work cryinh?! HUH tiktok pls explain",2023-03-30 02:56:56+00:00
myraaad_,@thekmonet Whats your tiktok ?,2023-03-30 02:56:55+00:00
VCPNewz,"Rand Paul blocks Josh Hawley's attempt to fast-track TikTok ban, exposing GOP split
https://t.co/ihBbZ2E6iQ",2023-03-30 02:56:55+00:00
proudCanadavet,Check out Mike Sheridan's video! #TikTok https://t.co/741udJqjGB,2023-03-30 02:56:55+00:00
gengeng3n,"LMAO it's not even me, my tiktok is gengeng3n because it was taken https://t.co/c8vzsatUaZ",2023-03-30 02:56:54+00:00
friarparkward,Check out BeYou365's video! #TikTok https://t.co/dH8LZYxQjt,2023-03-30 02:56:52+00:00
radie_ance,"text TIKTOK or PLSUUC to 50409 to sign and send a petition to your senators, representatives, and the president. ma… https://t.co/kforpj3dpF",2023-03-30 02:56:50+00:00
Robertshawdang,Check out jefferycarter608's video! #TikTok https://t.co/4BCKv5ivCD,2023-03-30 02:56:49+00:00
inmylimbo,@qxytocin nat is actually there but that tiktok screenshot was bs,2023-03-30 02:56:46+00:00
cindysterlingw1,"Tucker Carlson Warns About Senate Bill 686, The Restrict Act, Framed Around TikTok But Focused on Domestic Online C… https://t.co/VDXbh3fwR5",2023-03-30 02:56:46+00:00
AjeD98,I’ll turn the tv on just to roll over and get on TikTok 🤣,2023-03-30 02:56:45+00:00
jengasung,this account is my favourite tiktok account btw yepyep😁 https://t.co/cpd9LUxQGE,2023-03-30 02:56:40+00:00
slayer_sundays,TikTok Ban Bill Is PATRIOT ACT 2.0 Trojan Horse | Counter Points https://t.co/rlukuwfYom via @YouTube,2023-03-30 02:56:39+00:00
kaffewin,my tiktok algorithm is broken. i just got a video of a grown woman crying over a cancelled flight and now she can’t… https://t.co/zeVvLUUVOM,2023-03-30 02:56:30+00:00
riddlesroses,Posted a tiktok thats very relatable among the mentally stable,2023-03-30 02:56:30+00:00
yoshiwastaken_,pov: me listening to meg look at their main tiktok account https://t.co/n0zyaM93zz,2023-03-30 02:56:27+00:00
BrwnSkinQuesha,"Yeah TikTok gotta go, ban it now lmaooooo https://t.co/0k1V7o0PXF",2023-03-30 02:56:26+00:00
bienbrrrrr,the only validation i need are likes on my comments on yt and tiktok,2023-03-30 02:56:24+00:00
DaleBieringer,@HawleyMO Stopping tiktok from spying on Americans is a good goal. This bill is a terrible method of accomplishing… https://t.co/Kpy6gJ7obQ,2023-03-30 02:56:21+00:00
veggiepatxhh,"@v3xxter oh yeah that part is kinda important,, ive had poor luck with actually being able to interact with ppl on… https://t.co/lhLoMncUx1",2023-03-30 02:56:19+00:00
PeteTruthUSA,@HawleyMO OMG WHAT IS WRONG WITH YOU!!! GIVING THE GOVERNMENT UNLIMITED ACCESS TO OUR DATA?!?!?  YOU LIE ABOUT TIKT… https://t.co/e0VXWjGpbY,2023-03-30 02:56:19+00:00
Sean0336,@RjbRocklin @SpeakerMcCarthy TikTok actually is a true marble of ingenuity of modern China. Those who want to ban i… https://t.co/CSn2h8aLWl,2023-03-30 02:56:18+00:00
Kimiya_kio,Im pretty much offline in tiktok(like i don't post vid a lot) https://t.co/zIf5BcGgsQ,2023-03-30 02:56:18+00:00
hesaykise,"So like…I was streaming Overwatch on Tiktok and my live got banned for Illegal Activities and  Regulated Goods? 

S… https://t.co/2HIVSxcPZN",2023-03-30 02:56:18+00:00
_thisguysnoop,"Yo this nigga be rapping better than actual rappers 

 Check out Harry Mack's video! #TikTok https://t.co/AJSIJLcCxM",2023-03-30 02:56:17+00:00
MagWildwood2,"@nytimes If ever proof were needed that TikTok is an malign influence, chockablock with spyware &amp; subliminal messag… https://t.co/S1civRHG2d",2023-03-30 02:56:17+00:00
thelitfaery,I’ve seen folks posting their fav TikTok’s and figured I’d make a thread of my own favs.,2023-03-30 02:56:16+00:00
halloweenisms,@crbstomps My struggles fr but I just catch up either here on twit or YouTube and sometimes even TikTok bc my fyp h… https://t.co/XdZivTi368,2023-03-30 02:56:14+00:00
jojo_wookie,I just saw on tiktok and I was right https://t.co/ZlNwHR4LNX,2023-03-30 02:56:13+00:00
AnnaFitting1,Wake up🇺🇸Stitch this to start a #savetiktok trend #tiktokbalkan #tiktok @tiktok | TikTok https://t.co/A1yCsk4lpx,2023-03-30 02:56:13+00:00
mariahalexcia_,I’m not a Rod Wave super fan but that snippet I heard on tiktok been on repeat,2023-03-30 02:56:10+00:00
DaisyBe59798028,Banning books &amp; TikTok are more important than gun control and the safety of our children. Shame on the @NRA @GOP https://t.co/ycYFWR42Sj,2023-03-30 02:56:09+00:00
musialatwt,ppl on tiktok calling macron funny Allah i cant do this,2023-03-30 02:56:07+00:00
JustPlainOlCarl,@Bills_Chick But TikTok connects to the internet!  So scary!,2023-03-30 02:56:05+00:00
NewsNation,Multiple lawsuits were filed in Arkansas against social media platforms TikTok and Meta. The companies are being ac… https://t.co/nZRafXXlw4,2023-03-30 02:56:00+00:00
capns_qrtrs,@jasperbeecrow if he interrupts my very important work (scrolling through tiktok for hours) i’m gonna be FURIOUS,2023-03-30 02:55:54+00:00
80Reba,Check out K’ Hood's video! #TikTok https://t.co/OPVdI3YAtF LMAOOO,2023-03-30 02:55:53+00:00
myraaad_,@thekmonet I was just on tiktok its so many canva hacks I missed on there,2023-03-30 02:55:53+00:00
fredcunningham,"There's a point where bold becomes stupid.
Rand Paul calls them out
@RNC

https://t.co/680Xf512AL https://t.co/df0WFIm5pS",2023-03-30 02:55:51+00:00
FrancoisDu95788,What your controled mainstream medias don't tell you fearing you would do the same on your country but it's coming… https://t.co/2oeBxAB98o,2023-03-30 02:55:50+00:00
corjar25,"@waltermasterson @chrisdmowrey Democrats get their way, this guy will get 20 years in prison for using TikTok",2023-03-30 02:55:50+00:00
megrosehoop,"@ my mother 

https://t.co/ru18FWua6P",2023-03-30 02:55:49+00:00
Mrabad88,"FUCKING KILLED HER
#funnyvideos #funny #funnymemes #memes #comedy #meme #memesdaily #dankmemes #tiktok #fun #lol… https://t.co/aTHL8CGaSz",2023-03-30 02:55:45+00:00
todaypraise8,what’s the delay does Congress not understand that China hates us and any data they gain they can send people to ha… https://t.co/h3z3JrFcpq,2023-03-30 02:55:44+00:00
Ellisidil,Check out Shadowbanned's video! #TikTok https://t.co/ocBsI5hkMi,2023-03-30 02:55:42+00:00
pinkstarsticker,this is gonna be in one those “accidental renaissance pictures🤩” tiktok slide shows that are actually accidental baroque pictures,2023-03-30 02:55:41+00:00
ZachEllisFUCK,They way Congress is more concerned with banning TikTok then controlling gun control in our country amazes me…..,2023-03-30 02:55:36+00:00
chillinginmybed,@uncannypearr Do you know his tiktok account😭😭😭,2023-03-30 02:55:36+00:00
ghostyoudan,"Check out mckenziegraves76's video! #TikTok https://t.co/d480D7KDj6

I had no idea!",2023-03-30 02:55:34+00:00
Sempai_Reg,"Seriously worth 10 minutes of your time....
https://t.co/zK9GcISAwO",2023-03-30 02:55:33+00:00
danielisiconic,"The conservatives wanna talk about drag queens, TikTok and my LGBTQIA community but, none of them wanna talk about… https://t.co/DKS66o0Jt1",2023-03-30 02:55:31+00:00
analoguewhorer,what app we goin to after tiktok passes on cuz i know it’s not any of these,2023-03-30 02:55:31+00:00
RickDeVos,Required Reading https://t.co/F7JMCYOYjF,2023-03-30 02:55:30+00:00
veryverycoolyes,@Bumble_Bman @TheIrisWatches @GRlFFS i hes not actually a kid he just does a voice and accent then adds a voice filter on tiktok lol,2023-03-30 02:55:28+00:00
eli_za_bethhhh,Nah cause The Rocks leg day exercise came up on my TikTok and ppl can’t finish the workout but it’s legit one of my… https://t.co/KqwtUD1FQd,2023-03-30 02:55:28+00:00
Rock3tSurg3on,"Check out https://t.co/lonRjH0INp's video! #TikTok https://t.co/u1nYpM76ei

@RepMTG #FactCheck",2023-03-30 02:55:28+00:00
zam469548,Tonton video Amirul40! #TikTok https://t.co/HyBOoneJsg,2023-03-30 02:55:27+00:00
LilEgoStar,Check out NftCaitlin's video! #TikTok https://t.co/a460u3omUQ,2023-03-30 02:55:27+00:00
Holc_ombe,Check out Marcus Stanley's video! #TikTok https://t.co/53OV1EncBn,2023-03-30 02:55:26+00:00
daydreamertink,my insta reels finally figured out that I’m gay took them idk how many months. tiktok did it the moment I started watching videos,2023-03-30 02:55:25+00:00
jes__tweets,TikTok? What do you think? https://t.co/0FlqngxRF4,2023-03-30 02:55:23+00:00
MosierCarolynn,Check out @gitanamorales29's video! #TikTok https://t.co/wAMxOPxvd7,2023-03-30 02:55:21+00:00
FaithAriahAnn,@grammytears Do u have tiktok can i follow u,2023-03-30 02:55:16+00:00
Yashera8718,Check out Ronnie's video! #TikTok https://t.co/N0KYEhugCe,2023-03-30 02:55:16+00:00
istqroth,https://t.co/lOaa9eTNEV pls😭😭😭😭go like,2023-03-30 02:55:14+00:00
sean_jpeg,@CJamesRox Ik I sent it to you on tiktok 💀,2023-03-30 02:55:13+00:00
necrozmayeeet,Check out Strikeouts ⚾️'s video! #TikTok https://t.co/91J75U7PYp,2023-03-30 02:55:13+00:00
hyperactivecamo,this. even as someone who thinks tiktok (and tbr most social media including this site) is a societal net negative… https://t.co/OOYg36k0zW,2023-03-30 02:55:12+00:00
koomamama,@nyxx0s The tiktok censorship ban does a lot more than ban tiktok tho,2023-03-30 02:55:12+00:00
LukeDog_1,"@RandPaul 
Thank you for standing up for the rights of Tiktok.",2023-03-30 02:55:12+00:00
NattyChop,@SunnyGu20211116 @MSuppasit Omg. Melvin is back! Did he finish his tiktok live and hop on the plane? 🤣🤣,2023-03-30 02:55:12+00:00
gotGeNo00,ลองดู Noxoutboxing! #TikTok https://t.co/HWnM7olV5c,2023-03-30 02:55:10+00:00
TrueNameJeff,"China didn’t ban PornHub? Hmm… 🤔 

TikTok CEO EXPOSED In Congress https://t.co/TkHjdD5iE5 via @YouTube",2023-03-30 02:55:07+00:00
TheCashMistres1,Stop the TikTok Ban - Sign the Petition! https://t.co/MlfkyIyyT7 via @Change,2023-03-30 02:55:07+00:00
gbildson,China has seized the memes of production with TikTok,2023-03-30 02:55:06+00:00
